2014-10-29	8780
2014-10-30	8775
2014-10-31	1651
2014-11-01	1120
2014-11-02	6386
2014-11-03	6837
2014-11-04	7778
2014-11-05	1533
2014-11-06	1103
2014-11-07	1229
2014-11-08	6846
2014-11-09	6592
2014-11-10	8509
2014-11-11	9431
2014-11-12	iehe:
2014-11-13	1001
2014-11-14	6880
2014-11-15	6885
2014-11-16	6571
2014-11-17	1004
2014-11-18	i408
2014-11-19	8219
2014-11-20	1250
2014-11-21	i459
2014-11-22	1119
2014-11-23	6806
2014-11-24	1138
2014-11-25	8275
2014-11-26	7791
2014-11-27	1166
2014-11-28	6955
2014-11-29	6865
2014-11-30	6794
2014-12-01	6816
2014-12-02	6879
2014-12-03	6581
2014-12-04	6554
2014-12-05	6490
2014-12-06	6287
2014-12-07	6140
2014-12-08	6521
2014-12-09	6498
2014-12-10	6725
2014-12-11	6824
2014-12-12	1126
2014-12-13	6462
2014-12-14	6351
2014-12-15	6696
2014-12-16	8317
2014-12-17	7870
2014-12-18	1822
2014-12-19	i401
2014-12-20	6669
2014-12-21	6521
2014-12-22	6485
2014-12-23	6388
2014-12-24	5777
2014-12-25	5962
2014-12-26	6137
2014-12-27	6116
2014-12-28	6014
2014-12-29	6297
2014-12-30	8786
2014-12-31	i422
2015-01-01	1077
2015-01-02	1164
2015-01-03	1142
2015-01-04	1989
2015-01-05	1592
2015-01-06	7473
2015-01-07	6984
2015-01-08	6992
2015-01-09	1027
2015-01-10	6586
2015-01-11	6258
2015-01-12	6511
2015-01-13	1123
2015-01-14	1877
2015-01-15	6815
2015-01-16	6247
2015-01-17	6536
2015-01-18	6229
2015-01-19	6968
2015-01-20	6739
2015-01-21	6180
2015-01-22	5674
2015-01-23	5841
2015-01-24	5890
2015-01-25	5610
2015-01-26	5965
2015-01-27	5873
2015-01-28	6143
2015-01-29	6231
2015-01-30	5914
2015-01-31	5661
2015-02-01	5600
2015-02-02	5669
2015-02-03	5733
2015-02-04	5547
2015-02-05	5606
2015-02-06	5475
2015-02-07	5320
2015-02-08	5001
2015-02-09	5662
2015-02-10	5828
2015-02-11	5656
2015-02-12	5455
2015-02-13	5601
2015-02-14	4838
2015-02-15	4930
2015-02-16	4793
2015-02-17	4377
2015-02-18	3154
2015-02-19	3848
2015-02-20	4358
2015-02-21	4401
2015-02-22	4780
2015-02-23	5212
2015-02-24	5154
2015-02-25	6096
2015-02-26	6374
2015-02-27	1106
2015-02-28	7785
2015-03-01	1440
2015-03-02	8600
2015-03-03	1852
2015-03-04	8979
2015-03-05	1337
2015-03-06	i468
2015-03-07	6588
2015-03-08	error
2015-03-09	6373
2015-03-10	6568
2015-03-11	6258
2015-03-12	6154
2015-03-13	6481
2015-03-14	1282
2015-03-15	6209
2015-03-16	6315
2015-03-17	6425
2015-03-18	6163
2015-03-19	6069
2015-03-20	6043
2015-03-21	5503
2015-03-22	5546
2015-03-23	5871
2015-03-24	5918
2015-03-25	5890
2015-03-26	6778
2015-03-27	6689
2015-03-28	5515
2015-03-29	5421
2015-03-30	5591
2015-03-31	5808
2015-04-01	5972
2015-04-02	6033
2015-04-03	5773
2015-04-04	5827
2015-04-05	9810
2015-04-06	7074
2015-04-07	6927
2015-04-08	6754
2015-04-09	6091
2015-04-10	5826
2015-04-11	6253
2015-04-12	5417
2015-04-13	5647
2015-04-14	5682
2015-04-15	6709
2015-04-16	6467
2015-04-17	5709
2015-04-18	5738
2015-04-19	5598
2015-04-20	5508
2015-04-21	5543
2015-04-22	6178
2015-04-23	6690
2015-04-24	5751
2015-04-25	5245
2015-04-26	4882
2015-04-27	5347
2015-04-28	5907
2015-04-29	5658
2015-04-30	6902
2015-05-01	6071
2015-05-02	6527
2015-05-03	5334
2015-05-04	5668
2015-05-05	5344
2015-05-06	5925
2015-05-07	6124
2015-05-08	5427
2015-05-09	4984
2015-05-10	4804
2015-05-11	5584
2015-05-12	5370
2015-05-13	5139
2015-05-14	5400
2015-05-15	error
2015-05-16	5107
2015-05-17	4930
2015-05-18	16897
2015-05-19	13971
2015-05-20	14776
2015-05-21	14528
2015-05-22	14320
2015-05-23	21421
2015-05-24	21521
2015-05-25	30392
2015-05-26	29795
2015-05-27	24004
2015-05-28	5007
2015-05-29	error
2015-05-30	4685
2015-05-31	4441
2015-06-01	4523
2015-06-02	19799
2015-06-03	error
2015-06-04	24114
2015-06-05	24037
2015-06-06	14865
2015-06-07	18649
2015-06-08	21690
2015-06-09	20629
2015-06-10	18997
2015-06-11	30250
2015-06-12	43774
2015-06-13	35201
2015-06-14	46w12
2015-06-15	33787
2015-06-16	29188
2015-06-17	37139
2015-06-18	56402
2015-06-19	53473
2015-06-20	46794
2015-06-21	39266
2015-06-22	51137
2015-06-23	56649
2015-06-24	58438
2015-06-25	53see
2015-06-26	52186
2015-06-27	40565
2015-06-28	31920
2015-06-29	43234
2015-06-30	45664
2015-07-01	53210
2015-07-02	56803
2015-07-03	error
2015-07-04	38250
2015-07-05	49385
2015-07-06	48714
2015-07-07	49487
2015-07-08	53914
2015-07-09	48942
2015-07-10	39881
2015-07-11	54563
2015-07-12	53853
2015-07-13	49483
2015-07-14	65504
2015-07-15	49342
2015-07-16	40003
2015-07-17	47308
2015-07-18	36241
2015-07-19	41339
2015-07-20	23644
2015-07-21	40362
2015-07-22	45301
2015-07-23	46962
2015-07-24	47400
2015-07-25	42433
2015-07-26	40000
2015-07-27	53927
2015-07-28	70080
2015-07-29	72908
2015-07-30	65334
2015-07-31	62802
2015-08-01	46572
2015-08-02	39883
2015-08-03	44002
2015-08-04	36446
2015-08-05	32121
2015-08-06	44915
2015-08-07	53973
2015-08-08	52277
2015-08-09	37192
2015-08-10	48s73
2015-08-11	56806
2015-08-12	57502
2015-08-13	58191
2015-08-14	57385
2015-08-15	51997
2015-08-16	33241
2015-08-17	47e11s
2015-08-18	16994
2015-08-19	62368
2015-08-20	55w15
2015-08-21	55091
2015-08-22	42445
2015-08-23	48045
2015-08-24	55995
2015-08-25	ss367
2015-08-26	51067
2015-08-27	51947
2015-08-28	48431
2015-08-29	53632
2015-08-30	37594
2015-08-31	45611
2015-09-01	28199
2015-09-02	33477
2015-09-03	19722
2015-09-04	12732
2015-09-05	40818
2015-09-06	37081
2015-09-07	48209
2015-09-08	43689
2015-09-09	51278
2015-09-10	56141
2015-09-11	52200
2015-09-12	46096
2015-09-13	43733
2015-09-14	50273
2015-09-15	43899
2015-09-16	60576
2015-09-17	46194
2015-09-18	46147
2015-09-19	43673
2015-09-20	43311
2015-09-21	48355
2015-09-22	45718
2015-09-23	49922
2015-09-24	47884
2015-09-25	40035
2015-09-26	41100
2015-09-27	35120
2015-09-28	40787
2015-09-29	40732
2015-09-30	44582
2015-10-01	34736
2015-10-02	30w16
2015-10-03	30704
2015-10-04	40540
2015-10-05	39530
2015-10-06	46289
2015-10-07	50563
2015-10-08	49224
2015-10-09	50389
2015-10-10	46780
2015-10-11	45807
2015-10-12	46860
2015-10-13	42813
2015-10-14	42685
2015-10-15	38101
2015-10-16	36842
2015-10-17	31221
2015-10-18	29295
2015-10-19	29818
2015-10-20	34087
2015-10-21	34359
2015-10-22	37320
2015-10-23	37712
2015-10-24	38803
2015-10-25	41588
2015-10-26	46108
2015-10-27	55364
2015-10-28	54133
2015-10-29	52625
2015-10-30	47782
2015-10-31	45833
2015-11-01	36117
2015-11-02	28291
2015-11-03	27210
2015-11-04	30077
2015-11-05	18818
2015-11-06	21929
2015-11-07	31940
2015-11-08	24189
2015-11-09	22514
2015-11-10	56864
2015-11-11	56046
2015-11-12	62950
2015-11-13	46567
2015-11-14	44908
2015-11-15	46101
2015-11-16	41699
2015-11-17	41826
2015-11-18	50960
2015-11-19	51876
2015-11-20	51305
2015-11-21	52098
2015-11-22	48586
2015-11-23	49366
2015-11-24	53147
2015-11-25	49435
2015-11-26	50002
2015-11-27	50369
2015-11-28	46740
2015-11-29	46438
2015-11-30	46270
2015-12-01	45735
2015-12-02	46136
2015-12-03	46855
2015-12-04	45156
2015-12-05	47241
2015-12-06	47450
2015-12-07	45083
2015-12-08	43184
2015-12-09	43193
2015-12-10	46936
2015-12-11	52514
2015-12-12	56835
2015-12-13	59844
2015-12-14	56692
2015-12-15	59588
2015-12-16	63848
2015-12-17	68861
2015-12-18	67825
2015-12-19	67054
2015-12-20	67063
2015-12-21	46330
2015-12-22	67066
2015-12-23	73375
2015-12-24	21203
2015-12-25	18371
2015-12-26	44900
2015-12-27	29422
2015-12-28	63092
2015-12-29	42603
2015-12-30	10114
2015-12-31	17075
2016-01-01	13286
2016-01-02	14822
2016-01-03	13352
2016-01-04	14w)7
2016-01-05	24553
2016-01-06	24161
2016-01-07	44182
2016-01-08	45012
2016-01-09	30386
2016-01-10	17406
2016-01-11	58930
2016-01-12	39353
2016-01-13	42096
2016-01-14	46028
2016-01-15	23472
2016-01-16	47229
2016-01-17	44357
2016-01-18	45923
2016-01-19	49124
2016-01-20	53285
2016-01-21	56624
2016-01-22	88785
2016-01-23	87017
2016-01-24	85254
2016-01-25	71949
2016-01-26	35189
2016-01-27	12139
2016-01-28	14685
2016-01-29	31026
2016-01-30	30518
2016-01-31	39496
2016-02-01	51990
2016-02-02	75021
2016-02-03	72365
2016-02-04	70792
2016-02-05	70268
2016-02-06	74270
2016-02-07	70454
2016-02-08	70354
2016-02-09	71137
2016-02-10	71894
2016-02-11	70566
2016-02-12	68975
2016-02-13	70973
2016-02-14	71118
2016-02-15	75019
2016-02-16	71305
2016-02-17	72158
2016-02-18	71539
2016-02-19	61602
2016-02-20	60107
2016-02-21	57664
2016-02-22	61884
2016-02-23	50eh4
2016-02-24	58445
2016-02-25	62823
2016-02-26	61708
2016-02-27	59857
2016-02-28	58829
2016-02-29	58126
2016-03-01	60849
2016-03-02	52700
2016-03-03	21720
2016-03-04	18983
2016-03-05	4341
2016-03-06	4674
2016-03-07	25722
2016-03-08	58266
2016-03-09	49799
2016-03-10	7768
2016-03-11	1529
2016-03-12	6386
2016-03-13	6499
2016-03-14	9373
2016-03-15	8335
2016-03-16	1267
2016-03-17	6784
2016-03-18	6108
2016-03-19	5277
2016-03-20	4787
2016-03-21	6589
2016-03-22	5517
2016-03-23	5030
2016-03-24	4766
2016-03-25	4461
2016-03-26	4121
2016-03-27	4014
2016-03-28	4385
2016-03-29	4441
2016-03-30	4173
2016-03-31	4175
2016-04-01	4024
2016-04-02	3737
2016-04-03	4439
2016-04-04	4128
2016-04-05	5352
2016-04-06	5208
2016-04-07	4488
2016-04-08	4436
2016-04-09	4088
2016-04-10	3732
2016-04-11	3806
2016-04-12	4133
2016-04-13	4063
2016-04-14	3086
2016-04-15	3428
2016-04-16	2916
2016-04-17	2482
2016-04-18	3476
2016-04-19	3048
2016-04-20	4366
2016-04-21	3791
2016-04-22	3657
2016-04-23	3842
2016-04-24	3742
2016-04-25	3853
2016-04-26	3933
2016-04-27	3659
2016-04-28	3510
2016-04-29	3487
2016-04-30	3445
2016-05-01	3335
2016-05-02	3402
2016-05-03	3501
2016-05-04	3552
2016-05-05	3346
2016-05-06	3591
2016-05-07	3174
2016-05-08	3251
2016-05-09	3662
2016-05-10	3672
2016-05-11	3803
2016-05-12	4225
2016-05-13	3925
2016-05-14	3909
2016-05-15	3641
2016-05-16	3824
2016-05-17	4414
2016-05-18	3996
2016-05-19	3965
2016-05-20	3868
2016-05-21	3333
2016-05-22	3701
2016-05-23	4265
2016-05-24	4274
2016-05-25	4180
2016-05-26	6997
2016-05-27	9110
2016-05-28	5455
2016-05-29	5937
2016-05-30	6091
2016-05-31	5060
2016-06-01	4522
2016-06-02	4795
2016-06-03	4613
2016-06-04	4442
2016-06-05	4516
2016-06-06	5712
2016-06-07	5940
2016-06-08	5120
2016-06-09	5018
2016-06-10	4634
2016-06-11	4411
2016-06-12	5280
2016-06-13	bmw7
2016-06-14	5058
2016-06-15	5193
2016-06-16	5024
2016-06-17	5646
2016-06-18	5531
2016-06-19	5222
2016-06-20	5179
2016-06-21	4680
2016-06-22	4485
2016-06-23	4425
2016-06-24	4408
2016-06-25	4047
2016-06-26	3897
2016-06-27	4323
2016-06-28	4565
2016-06-29	4632
2016-06-30	4435
2016-07-01	4196
2016-07-02	3968
2016-07-03	3885
2016-07-04	4170
2016-07-05	4000
2016-07-06	4206
2016-07-07	4123
2016-07-08	3947
2016-07-09	3517
2016-07-10	3659
2016-07-11	4308
2016-07-12	4158
2016-07-13	4583
2016-07-14	4709
2016-07-15	4858
2016-07-16	4462
2016-07-17	4614
2016-07-18	5334
2016-07-19	5880
2016-07-20	5478
2016-07-21	5229
2016-07-22	4991
2016-07-23	4310
2016-07-24	4424
2016-07-25	4907
2016-07-26	5146
2016-07-27	5187
2016-07-28	4905
2016-07-29	4702
2016-07-30	4394
2016-07-31	4134
2016-08-01	4800
2016-08-02	4648
2016-08-03	4779
2016-08-04	4369
2016-08-05	4337
2016-08-06	3864
2016-08-07	3787
2016-08-08	4227
2016-08-09	3848
2016-08-10	4341
2016-08-11	4455
2016-08-12	4197
2016-08-13	3826
2016-08-14	3795
2016-08-15	4386
2016-08-16	4717
2016-08-17	5179
2016-08-18	4775
2016-08-19	4526
2016-08-20	4101
2016-08-21	3377
2016-08-22	5024
2016-08-23	4930
2016-08-24	5838
2016-08-25	5584
2016-08-26	5211
2016-08-27	4530
2016-08-28	4604
2016-08-29	5644
2016-08-30	5413
2016-08-31	4918
2016-09-01	4856
2016-09-02	4586
2016-09-03	4322
2016-09-04	4065
2016-09-05	5652
2016-09-06	5417
2016-09-07	5271
2016-09-08	5523
2016-09-09	4961
2016-09-10	4799
2016-09-11	4810
2016-09-12	5209
2016-09-13	5164
2016-09-14	5035
2016-09-15	4690
2016-09-16	4688
2016-09-17	4746
2016-09-18	error
2016-09-19	5259
2016-09-20	4943
2016-09-21	4862
2016-09-22	4621
2016-09-23	4957
2016-09-24	5262
2016-09-25	5453
2016-09-26	5813
2016-09-27	6912
2016-09-28	6676
2016-09-29	6885
2016-09-30	1627
2016-10-01	6046
2016-10-02	5429
2016-10-03	5297
2016-10-04	5719
2016-10-05	5783
2016-10-06	5858
2016-10-07	5659
2016-10-08	8608
2016-10-09	6965
2016-10-10	4592
2016-10-11	5037
2016-10-12	5064
2016-10-13	7475
2016-10-14	1514
2016-10-15	1252
2016-10-16	8814
2016-10-17	8166
2016-10-18	8641
2016-10-19	8431
2016-10-20	1677
2016-10-21	5945
2016-10-22	5561
2016-10-23	5903
2016-10-24	6136
2016-10-25	6306
2016-10-26	6990
2016-10-27	1234
2016-10-28	6819
2016-10-29	1150
2016-10-30	6935
2016-10-31	8516
2016-11-01	6727
2016-11-02	1390
2016-11-03	1550
2016-11-04	6734
2016-11-05	5412
2016-11-06	4979
2016-11-07	5888
2016-11-08	5321
2016-11-09	4983
2016-11-10	5283
2016-11-11	5909
2016-11-12	4760
2016-11-13	4548
2016-11-14	5883
2016-11-15	5567
2016-11-16	5603
2016-11-17	5483
2016-11-18	5040
2016-11-19	4907
2016-11-20	4719
2016-11-21	6134
2016-11-22	5085
2016-11-23	4421
2016-11-24	4636
2016-11-25	4558
2016-11-26	3571
2016-11-27	3459
2016-11-28	3945
2016-11-29	3809
2016-11-30	error
2016-12-01	3384
2016-12-02	3496
2016-12-03	3597
2016-12-04	3644
2016-12-05	3913
2016-12-06	3843
2016-12-07	4023
2016-12-08	3780
2016-12-09	3524
2016-12-10	3513
2016-12-11	3476
2016-12-12	3794
2016-12-13	3644
2016-12-14	3347
2016-12-15	3333
2016-12-16	3266
2016-12-17	3167
2016-12-18	3159
2016-12-19	3436
2016-12-20	error
2016-12-21	3777
2016-12-22	3601
2016-12-23	3685
2016-12-24	3476
2016-12-25	error
2016-12-26	4291
2016-12-27	3914
2016-12-28	3755
2016-12-29	3629
2016-12-30	3656
2016-12-31	3387
2017-01-01	3662
2017-01-02	3620
2017-01-03	3698
2017-01-04	3655
2017-01-05	3760
2017-01-06	4129
2017-01-07	4319
2017-01-08	3879
2017-01-09	3902
2017-01-10	3873
2017-01-11	3582
2017-01-12	3454
2017-01-13	3337
2017-01-14	3214
2017-01-15	3512
2017-01-16	3737
2017-01-17	3627
2017-01-18	3592
2017-01-19	bmw7
2017-01-20	3216
2017-01-21	3034
2017-01-22	3325
2017-01-23	3375
2017-01-24	3140
2017-01-25	3166
2017-01-26	4444
2017-01-27	3474
2017-01-28	3677
2017-01-29	3780
2017-01-30	3983
2017-01-31	4015
2017-02-01	4355
2017-02-02	4401
2017-02-03	5030
2017-02-04	5041
2017-02-05	error
2017-02-06	4972
2017-02-07	5347
2017-02-08	5685
2017-02-09	5652
2017-02-10	5354
2017-02-11	4680
2017-02-12	4396
2017-02-13	4758
2017-02-14	5169
2017-02-15	5395
2017-02-16	5482
2017-02-17	4788
2017-02-18	4242
2017-02-19	4015
2017-02-20	4001
2017-02-21	3978
2017-02-22	4044
2017-02-23	4457
2017-02-24	4258
2017-02-25	4155
2017-02-26	4355
2017-02-27	5015
2017-02-28	4980
2017-03-01	4441
2017-03-02	4747
2017-03-03	5399
2017-03-04	4870
2017-03-05	4901
2017-03-06	5457
2017-03-07	5405
2017-03-08	16783
2017-03-09	9464
2017-03-10	6689
2017-03-11	5777
2017-03-12	5886
2017-03-13	5828
2017-03-14	5773
2017-03-15	5612
2017-03-16	error
2017-03-17	5571
2017-03-18	5073
2017-03-19	4960
2017-03-20	5257
2017-03-21	5502
2017-03-22	5322
2017-03-23	5173
2017-03-24	5057
2017-03-25	6079
2017-03-26	4335
2017-03-27	4363
2017-03-28	4283
2017-03-29	5145
2017-03-30	5317
2017-03-31	5355
2017-04-01	5520
2017-04-02	5406
2017-04-03	5189
2017-04-04	4459
2017-04-05	4447
2017-04-06	5075
2017-04-07	4900
2017-04-08	4607
2017-04-09	4375
2017-04-10	4571
2017-04-11	4330
2017-04-12	4260
2017-04-13	4366
2017-04-14	4180
2017-04-15	3832
2017-04-16	3955
2017-04-17	4370
2017-04-18	4294
2017-04-19	4596
2017-04-20	4606
2017-04-21	4410
2017-04-22	4251
2017-04-23	4033
2017-04-24	4437
2017-04-25	4522
2017-04-26	4488
2017-04-27	4564
2017-04-28	4253
2017-04-29	3555
2017-04-30	3618
2017-05-01	3804
2017-05-02	4021
2017-05-03	4080
2017-05-04	4217
2017-05-05	4023
2017-05-06	4173
2017-05-07	4252
2017-05-08	4537
2017-05-09	4422
2017-05-10	4561
2017-05-11	4376
2017-05-12	4273
2017-05-13	3831
2017-05-14	3765
2017-05-15	4132
2017-05-16	4114
2017-05-17	4183
2017-05-18	4099
2017-05-19	3886
2017-05-20	3838
2017-05-21	3801
2017-05-22	4171
2017-05-23	2856
2017-05-24	4237
2017-05-25	4192
2017-05-26	4056
2017-05-27	4013
2017-05-28	3666
2017-05-29	3658
2017-05-30	3646
2017-05-31	3919
2017-06-01	4487
2017-06-02	4280
2017-06-03	3901
2017-06-04	3792
2017-06-05	4754
2017-06-06	4381
2017-06-07	4323
2017-06-08	4166
2017-06-09	4316
2017-06-10	4219
2017-06-11	4735
2017-06-12	4614
2017-06-13	3184
2017-06-14	3803
2017-06-15	3377
2017-06-16	4312
2017-06-17	3929
2017-06-18	3854
2017-06-19	4160
2017-06-20	4190
2017-06-21	4283
2017-06-22	3132
2017-06-23	2871
2017-06-24	2773
2017-06-25	2699
2017-06-26	3077
2017-06-27	2976
2017-06-28	2890
2017-06-29	2880
2017-06-30	2760
2017-07-01	2684
2017-07-02	2622
2017-07-03	2909
2017-07-04	2801
2017-07-05	2830
2017-07-06	3453
2017-07-07	3124
2017-07-08	2734
2017-07-09	2601
2017-07-10	2845
2017-07-11	2912
2017-07-12	2872
2017-07-13	3208
2017-07-14	3769
2017-07-15	2642
2017-07-16	2861
2017-07-17	3041
2017-07-18	2732
2017-07-19	2701
2017-07-20	2801
2017-07-21	2558
2017-07-22	2488
2017-07-23	2460
2017-07-24	2603
2017-07-25	2561
2017-07-26	2612
2017-07-27	2899
2017-07-28	2686
2017-07-29	2472
2017-07-30	2399
2017-07-31	2731
2017-08-01	2527
2017-08-02	2671
2017-08-03	2599
2017-08-04	2442
2017-08-05	2334
2017-08-06	2331
2017-08-07	2569
2017-08-08	2514
2017-08-09	2568
2017-08-10	2639
2017-08-11	2433
2017-08-12	2248
2017-08-13	2313
2017-08-14	2533
2017-08-15	2563
2017-08-16	2937
2017-08-17	2996
2017-08-18	2884
2017-08-19	2589
2017-08-20	2517
2017-08-21	3127
2017-08-22	3332
2017-08-23	4151
2017-08-24	3317
2017-08-25	3200
2017-08-26	2454
2017-08-27	2593
2017-08-28	3228
2017-08-29	3274
2017-08-30	3372
2017-08-31	3324
2017-09-01	3012
2017-09-02	2443
2017-09-03	2422
2017-09-04	3199
2017-09-05	3441
2017-09-06	3784
2017-09-07	3660
2017-09-08	3437
2017-09-09	2946
2017-09-10	2917
2017-09-11	3540
2017-09-12	3481
2017-09-13	3471
2017-09-14	3451
2017-09-15	3007
2017-09-16	2707
2017-09-17	2800
2017-09-18	3237
2017-09-19	3207
2017-09-20	3259
2017-09-21	3414
2017-09-22	3322
2017-09-23	2838
2017-09-24	2780
2017-09-25	3463
2017-09-26	3287
2017-09-27	3035
2017-09-28	2919
2017-09-29	3010
2017-09-30	2751
2017-10-01	2575
2017-10-02	2544
2017-10-03	2456
2017-10-04	2336
2017-10-05	2604
2017-10-06	2553
2017-10-07	2453
2017-10-08	2488
2017-10-09	3773
2017-10-10	3512
2017-10-11	4163
2017-10-12	3573
2017-10-13	3269
2017-10-14	25”7
2017-10-15	3194
2017-10-16	4296
2017-10-17	5570
2017-10-18	6325
2017-10-19	4691
2017-10-20	3842
2017-10-21	3488
2017-10-22	3356
2017-10-23	3628
2017-10-24	3316
2017-10-25	3242
2017-10-26	3540
2017-10-27	3537
2017-10-28	3265
2017-10-29	3641
2017-10-30	3952
2017-10-31	3015
2017-11-01	2714
2017-11-02	2732
2017-11-03	2509
2017-11-04	2374
2017-11-05	2304
2017-11-06	2481
2017-11-07	2403
2017-11-08	2341
2017-11-09	2394
2017-11-10	2536
2017-11-11	2273
2017-11-12	2189
2017-11-13	2427
2017-11-14	2393
2017-11-15	2493
2017-11-16	2558
2017-11-17	2528
2017-11-18	2484
2017-11-19	2494
2017-11-20	2528
2017-11-21	2605
2017-11-22	2511
2017-11-23	2456
2017-11-24	2449
2017-11-25	2412
2017-11-26	2360
2017-11-27	2724
2017-11-28	2591
2017-11-29	2442
2017-11-30	2448
2017-12-01	2400
2017-12-02	2296
2017-12-03	2291
2017-12-04	2765
2017-12-05	2391
2017-12-06	2562
2017-12-07	2536
2017-12-08	2346
2017-12-09	2296
2017-12-10	2343
2017-12-11	2369
2017-12-12	2390
2017-12-13	2343
2017-12-14	2807
2017-12-15	11308
2017-12-16	5960
2017-12-17	5732
2017-12-18	1541
2017-12-19	5589
2017-12-20	3541
2017-12-21	3248
2017-12-22	2792
2017-12-23	2616
2017-12-24	2394
2017-12-25	2519
2017-12-26	2607
2017-12-27	2429
2017-12-28	2533
2017-12-29	2586
2017-12-30	2477
2017-12-31	2310
2018-01-01	2293
2018-01-02	2509
2018-01-03	2405
2018-01-04	2305
2018-01-05	2218
2018-01-06	2213
2018-01-07	2043
2018-01-08	2201
2018-01-09	2295
2018-01-10	2502
2018-01-11	2465
2018-01-12	2467
2018-01-13	2283
2018-01-14	2177
2018-01-15	2389
2018-01-16	3935
2018-01-17	4345
2018-01-18	3256
2018-01-19	2967
2018-01-20	3729
2018-01-21	3053
2018-01-22	2886
2018-01-23	2495
2018-01-24	2594
2018-01-25	2521
2018-01-26	2575
2018-01-27	2338
2018-01-28	2089
2018-01-29	2526
2018-01-30	2365
2018-01-31	2225
2018-02-01	2382
2018-02-02	2404
2018-02-03	2222
2018-02-04	2378
2018-02-05	2676
2018-02-06	2619
2018-02-07	2422
2018-02-08	2437
2018-02-09	2142
2018-02-10	1901
2018-02-11	2021
2018-02-12	1946
2018-02-13	1755
2018-02-14	1680
2018-02-15	1451
2018-02-16	1430
2018-02-17	1537
2018-02-18	1604
2018-02-19	1616
2018-02-20	1665
2018-02-21	1688
2018-02-22	2099
2018-02-23	2363
2018-02-24	2272
2018-02-25	2212
2018-02-26	2646
2018-02-27	2623
2018-02-28	2472
2018-03-01	2391
2018-03-02	2667
2018-03-03	2503
2018-03-04	2157
2018-03-05	2245
2018-03-06	2417
2018-03-07	2428
2018-03-08	2354
2018-03-09	2247
2018-03-10	2212
2018-03-11	2129
2018-03-12	2277
2018-03-13	2271
2018-03-14	2226
2018-03-15	2132
2018-03-16	2278
2018-03-17	2218
2018-03-18	2083
2018-03-19	2207
2018-03-20	2309
2018-03-21	2222
2018-03-22	2382
2018-03-23	2336
2018-03-24	2090
2018-03-25	1992
2018-03-26	2114
2018-03-27	2068
2018-03-28	2179
2018-03-29	2201
2018-03-30	2109
2018-03-31	2049
2018-04-01	1892
2018-04-02	2147
2018-04-03	2225
2018-04-04	2027
2018-04-05	2150
2018-04-06	2037
2018-04-07	1941
2018-04-08	2224
2018-04-09	2306
2018-04-10	2288
2018-04-11	2266
2018-04-12	2188
2018-04-13	2183
2018-04-14	2233
2018-04-15	2027
2018-04-16	2777
2018-04-17	54912
2018-04-18	109449
2018-04-19	162438
2018-04-20	223490
2018-04-21	144850
2018-04-22	100632
2018-04-23	93425
2018-04-24	63397
2018-04-25	44964
2018-04-26	36224
2018-04-27	26060
2018-04-28	23537
2018-04-29	15226
2018-04-30	12681
2018-05-01	11704
2018-05-02	13353
2018-05-03	13420
2018-05-04	13595
2018-05-05	10414
2018-05-06	9809
2018-05-07	12859
2018-05-08	12855
2018-05-09	11984
2018-05-10	15239
2018-05-11	9430
2018-05-12	6567
2018-05-13	6487
2018-05-14	32416
2018-05-15	19757
2018-05-16	13028
2018-05-17	11068
2018-05-18	14763
2018-05-19	11981
2018-05-20	12950
2018-05-21	12580
2018-05-22	16696
2018-05-23	14929
2018-05-24	10314
2018-05-25	8044
